date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:52:52	4127/4127	---M--	200	added ('OK')	image/jpeg	etag:%22101f-55986f37d4a61%22	https://demo.web3canvas.com/themeforest/unisco/images/testi-img.jpg	D:/project/demo3/demo.web3canvas.com/themeforest/unisco/images/testi-img.jpg	(from https://demo.web3canvas.com/themeforest/unisco/about.html)
14:52:53	55944/55944	---M--	200	added ('OK')	image/jpeg	etag:%22da88-55986f1dc7b48%22	https://demo.web3canvas.com/themeforest/unisco/images/our-teachers_01.jpg	D:/project/demo3/demo.web3canvas.com/themeforest/unisco/images/our-teachers_01.jpg	(from https://demo.web3canvas.com/themeforest/unisco/about.html)
14:52:55	64588/64588	---M--	200	added ('OK')	image/jpeg	etag:%22fc4c-55986f21a884e%22	https://demo.web3canvas.com/themeforest/unisco/images/our-teachers_03.jpg	D:/project/demo3/demo.web3canvas.com/themeforest/unisco/images/our-teachers_03.jpg	(from https://demo.web3canvas.com/themeforest/unisco/about.html)
14:52:55	52236/52236	---M--	200	added ('OK')	image/jpeg	etag:%22cc0c-55986f1f51936%22	https://demo.web3canvas.com/themeforest/unisco/images/our-teachers_02.jpg	D:/project/demo3/demo.web3canvas.com/themeforest/unisco/images/our-teachers_02.jpg	(from https://demo.web3canvas.com/themeforest/unisco/about.html)
14:52:55	1709/1709	---M--	200	added ('OK')	image/png	etag:%226ad-55986f01e1f47%22	https://demo.web3canvas.com/themeforest/unisco/images/badge-icon.png	D:/project/demo3/demo.web3canvas.com/themeforest/unisco/images/badge-icon.png	(from https://demo.web3canvas.com/themeforest/unisco/admission-form.html)
14:52:55	46899/46899	---M--	200	added ('OK')	image/jpeg	etag:%22b733-55986f221ce3d%22	https://demo.web3canvas.com/themeforest/unisco/images/our-teachers_04.jpg	D:/project/demo3/demo.web3canvas.com/themeforest/unisco/images/our-teachers_04.jpg	(from https://demo.web3canvas.com/themeforest/unisco/about.html)
14:52:55	2224/2224	---MCZ	200	added ('OK')	application/javascript	etag:W/%2210ec-55986f3d5b008%22	https://demo.web3canvas.com/themeforest/unisco/js/admission.js	D:/project/demo3/demo.web3canvas.com/themeforest/unisco/js/admission.js	(from https://demo.web3canvas.com/themeforest/unisco/admission-form.html)
14:52:56	317545/317545	---M--	200	added ('OK')	image/jpeg	etag:%224d869-55986f13f10cc%22	https://demo.web3canvas.com/themeforest/unisco/images/coming-soon-img.jpg	D:/project/demo3/demo.web3canvas.com/themeforest/unisco/images/coming-soon-img.jpg	(from https://demo.web3canvas.com/themeforest/unisco/css/style.css)
14:52:56	53445/53445	---M--	200	added ('OK')	image/jpeg	etag:%22d0c5-55986f765bbe6%22	https://demo.web3canvas.com/themeforest/unisco/images/admission/our-cources_01.jpg	D:/project/demo3/demo.web3canvas.com/themeforest/unisco/images/admission/our-cources_01.jpg	(from https://demo.web3canvas.com/themeforest/unisco/academics.html)
14:52:56	51241/51241	---M--	200	added ('OK')	image/jpeg	etag:%22c829-55986f7528f2a%22	https://demo.web3canvas.com/themeforest/unisco/images/admission/our-cources_02.jpg	D:/project/demo3/demo.web3canvas.com/themeforest/unisco/images/admission/our-cources_02.jpg	(from https://demo.web3canvas.com/themeforest/unisco/academics.html)
14:52:57	27300/27300	---M--	200	added ('OK')	image/jpeg	etag:%226aa4-55986f7720add%22	https://demo.web3canvas.com/themeforest/unisco/images/admission/our-cources_03.jpg	D:/project/demo3/demo.web3canvas.com/themeforest/unisco/images/admission/our-cources_03.jpg	(from https://demo.web3canvas.com/themeforest/unisco/academics.html)
14:52:57	59818/59818	---M--	200	added ('OK')	image/jpeg	etag:%22e9aa-55986f7c01055%22	https://demo.web3canvas.com/themeforest/unisco/images/admission/our-cources_04.jpg	D:/project/demo3/demo.web3canvas.com/themeforest/unisco/images/admission/our-cources_04.jpg	(from https://demo.web3canvas.com/themeforest/unisco/academics.html)
14:52:58	53301/53301	---M--	200	added ('OK')	image/jpeg	etag:%22d035-55986f7a04683%22	https://demo.web3canvas.com/themeforest/unisco/images/admission/our-cources_05.jpg	D:/project/demo3/demo.web3canvas.com/themeforest/unisco/images/admission/our-cources_05.jpg	(from https://demo.web3canvas.com/themeforest/unisco/academics.html)
14:52:58	56983/56983	---M--	200	added ('OK')	image/jpeg	etag:%22de97-55986f7ccba71%22	https://demo.web3canvas.com/themeforest/unisco/images/admission/our-cources_06.jpg	D:/project/demo3/demo.web3canvas.com/themeforest/unisco/images/admission/our-cources_06.jpg	(from https://demo.web3canvas.com/themeforest/unisco/academics.html)
14:52:59	76412/76412	---M--	200	added ('OK')	image/jpeg	etag:%2212a7c-55986f8083c72%22	https://demo.web3canvas.com/themeforest/unisco/images/admission/our-cources_08.jpg	D:/project/demo3/demo.web3canvas.com/themeforest/unisco/images/admission/our-cources_08.jpg	(from https://demo.web3canvas.com/themeforest/unisco/academics.html)
14:52:59	7278/7278	---M--	200	added ('OK')	image/jpeg	etag:%221c6e-55986fdceedf7%22	https://demo.web3canvas.com/themeforest/unisco/images/research/research-img_01.jpg	D:/project/demo3/demo.web3canvas.com/themeforest/unisco/images/research/research-img_01.jpg	(from https://demo.web3canvas.com/themeforest/unisco/research.html)
14:52:59	76595/76595	---M--	200	added ('OK')	image/jpeg	etag:%2212b33-55986f81aa5df%22	https://demo.web3canvas.com/themeforest/unisco/images/admission/our-cources_07.jpg	D:/project/demo3/demo.web3canvas.com/themeforest/unisco/images/admission/our-cources_07.jpg	(from https://demo.web3canvas.com/themeforest/unisco/academics.html)
14:53:00	11091/11091	---M--	200	added ('OK')	image/jpeg	etag:%222b53-55986fdd71140%22	https://demo.web3canvas.com/themeforest/unisco/images/research/research-img_02.jpg	D:/project/demo3/demo.web3canvas.com/themeforest/unisco/images/research/research-img_02.jpg	(from https://demo.web3canvas.com/themeforest/unisco/research.html)
14:53:00	8330/8330	---M--	200	added ('OK')	image/jpeg	etag:%22208a-55986fde54efe%22	https://demo.web3canvas.com/themeforest/unisco/images/research/research-img_03.jpg	D:/project/demo3/demo.web3canvas.com/themeforest/unisco/images/research/research-img_03.jpg	(from https://demo.web3canvas.com/themeforest/unisco/research.html)
14:53:01	5103/5103	---M--	200	added ('OK')	image/jpeg	etag:%2213ef-55986fdec87e8%22	https://demo.web3canvas.com/themeforest/unisco/images/research/resources-img_01.jpg	D:/project/demo3/demo.web3canvas.com/themeforest/unisco/images/research/resources-img_01.jpg	(from https://demo.web3canvas.com/themeforest/unisco/research.html)
14:53:01	45348/45348	---M--	200	added ('OK')	image/jpeg	etag:%22b124-55986fdbe9a61%22	https://demo.web3canvas.com/themeforest/unisco/images/research/research-features_img.jpg	D:/project/demo3/demo.web3canvas.com/themeforest/unisco/images/research/research-features_img.jpg	(from https://demo.web3canvas.com/themeforest/unisco/research.html)
14:53:01	4351/4351	---M--	200	added ('OK')	image/jpeg	etag:%2210ff-55986fdfa9192%22	https://demo.web3canvas.com/themeforest/unisco/images/research/resources-img_02.jpg	D:/project/demo3/demo.web3canvas.com/themeforest/unisco/images/research/resources-img_02.jpg	(from https://demo.web3canvas.com/themeforest/unisco/research.html)
14:53:01	5245/5245	---M--	200	added ('OK')	image/jpeg	etag:%22147d-55986fe01e487%22	https://demo.web3canvas.com/themeforest/unisco/images/research/resources-img_03.jpg	D:/project/demo3/demo.web3canvas.com/themeforest/unisco/images/research/resources-img_03.jpg	(from https://demo.web3canvas.com/themeforest/unisco/research.html)
14:53:02	14994/14994	---M--	200	added ('OK')	image/jpeg	etag:%223a92-55986fa374df8%22	https://demo.web3canvas.com/themeforest/unisco/images/campus/campus-img_05.jpg	D:/project/demo3/demo.web3canvas.com/themeforest/unisco/images/campus/campus-img_05.jpg	(from https://demo.web3canvas.com/themeforest/unisco/index-2.html)
14:53:02	62657/62657	---MCZ	200	added ('OK')	application/javascript	etag:W/%2217617-55986f615e56f%22	https://demo.web3canvas.com/themeforest/unisco/js/video.js	D:/project/demo3/demo.web3canvas.com/themeforest/unisco/js/video.js	(from https://demo.web3canvas.com/themeforest/unisco/index-video.html)
14:53:05	4714/4714	---M--	200	added ('OK')	image/jpeg	etag:%22126a-55986f9a0731d%22	https://demo.web3canvas.com/themeforest/unisco/images/blog/blogpost-img_01.jpg	D:/project/demo3/demo.web3canvas.com/themeforest/unisco/images/blog/blogpost-img_01.jpg	(from https://demo.web3canvas.com/themeforest/unisco/blog.html)
14:53:05	199908/199908	---M--	200	added ('OK')	image/jpeg	etag:%2230ce4-55986f9a5a335%22	https://demo.web3canvas.com/themeforest/unisco/images/blog/blog-img_02.jpg	D:/project/demo3/demo.web3canvas.com/themeforest/unisco/images/blog/blog-img_02.jpg	(from https://demo.web3canvas.com/themeforest/unisco/blog.html)
14:53:05	3671/3671	---M--	200	added ('OK')	image/jpeg	etag:%22e57-55986f9b5e9c5%22	https://demo.web3canvas.com/themeforest/unisco/images/blog/blogpost-img_02.jpg	D:/project/demo3/demo.web3canvas.com/themeforest/unisco/images/blog/blogpost-img_02.jpg	(from https://demo.web3canvas.com/themeforest/unisco/blog.html)
14:53:06	146346/146346	---M--	200	added ('OK')	image/jpeg	etag:%2223baa-55986f908a0df%22	https://demo.web3canvas.com/themeforest/unisco/images/blog/blog-img_01.jpg	D:/project/demo3/demo.web3canvas.com/themeforest/unisco/images/blog/blog-img_01.jpg	(from https://demo.web3canvas.com/themeforest/unisco/blog.html)
14:53:06	4599/4599	---M--	200	added ('OK')	image/jpeg	etag:%2211f7-55986f9bc4556%22	https://demo.web3canvas.com/themeforest/unisco/images/blog/blogpost-img_03.jpg	D:/project/demo3/demo.web3canvas.com/themeforest/unisco/images/blog/blogpost-img_03.jpg	(from https://demo.web3canvas.com/themeforest/unisco/blog.html)
14:53:06	1463/1463	---M--	200	added ('OK')	image/jpeg	etag:%225b7-55986f8481e37%22	https://demo.web3canvas.com/themeforest/unisco/images/admission-detail/admission_testi-img.jpg	D:/project/demo3/demo.web3canvas.com/themeforest/unisco/images/admission-detail/admission_testi-img.jpg	(from https://demo.web3canvas.com/themeforest/unisco/blog-post.html)
14:53:07	11249/11249	---M--	200	added ('OK')	image/jpeg	etag:%222bf1-55986f86d804b%22	https://demo.web3canvas.com/themeforest/unisco/images/admission-detail/instruction-img.jpg	D:/project/demo3/demo.web3canvas.com/themeforest/unisco/images/admission-detail/instruction-img.jpg	(from https://demo.web3canvas.com/themeforest/unisco/index-landing-page.html)
14:53:07	15362/15362	---MCZ	200	added ('OK')	text/css	etag:W/%223c02-55986ecae4580%22	https://demo.web3canvas.com/themeforest/unisco/css/fullcalendar.min.css	D:/project/demo3/demo.web3canvas.com/themeforest/unisco/css/fullcalendar.min.css	(from https://demo.web3canvas.com/themeforest/unisco/events.html)
14:53:08	9574/9574	---M--	200	added ('OK')	image/jpeg	etag:%222566-55986fa94e3b8%22	https://demo.web3canvas.com/themeforest/unisco/images/events/event-img_1.jpg	D:/project/demo3/demo.web3canvas.com/themeforest/unisco/images/events/event-img_1.jpg	(from https://demo.web3canvas.com/themeforest/unisco/events.html)
14:53:08	12760/12760	---M--	200	added ('OK')	image/jpeg	etag:%2231d8-55986fa9d7c30%22	https://demo.web3canvas.com/themeforest/unisco/images/events/event-img_2.jpg	D:/project/demo3/demo.web3canvas.com/themeforest/unisco/images/events/event-img_2.jpg	(from https://demo.web3canvas.com/themeforest/unisco/events.html)
14:53:08	233260/233260	---M--	200	added ('OK')	image/jpeg	etag:%2238f2c-55986f988a583%22	https://demo.web3canvas.com/themeforest/unisco/images/blog/blog-img_03.jpg	D:/project/demo3/demo.web3canvas.com/themeforest/unisco/images/blog/blog-img_03.jpg	(from https://demo.web3canvas.com/themeforest/unisco/blog.html)
14:53:08	9777/9777	---M--	200	added ('OK')	image/jpeg	etag:%222631-55986faabace9%22	https://demo.web3canvas.com/themeforest/unisco/images/events/event-img_3.jpg	D:/project/demo3/demo.web3canvas.com/themeforest/unisco/images/events/event-img_3.jpg	(from https://demo.web3canvas.com/themeforest/unisco/events.html)
14:53:09	51465/51465	---MCZ	200	added ('OK')	application/javascript	etag:W/%22c909-55986f52ebb32%22	https://demo.web3canvas.com/themeforest/unisco/js/moment.min.js	D:/project/demo3/demo.web3canvas.com/themeforest/unisco/js/moment.min.js	(from https://demo.web3canvas.com/themeforest/unisco/events.html)
14:53:10	140745/140745	---MCZ	200	added ('OK')	application/javascript	etag:W/%22225c9-55986f44e209b%22	https://demo.web3canvas.com/themeforest/unisco/js/fullcalendar.min.js	D:/project/demo3/demo.web3canvas.com/themeforest/unisco/js/fullcalendar.min.js	(from https://demo.web3canvas.com/themeforest/unisco/events.html)
14:53:10	13956/13956	---M--	200	added ('OK')	image/jpeg	etag:%223684-55986f9f56360%22	https://demo.web3canvas.com/themeforest/unisco/images/campus/campus-img_01.jpg	D:/project/demo3/demo.web3canvas.com/themeforest/unisco/images/campus/campus-img_01.jpg	(from https://demo.web3canvas.com/themeforest/unisco/campus-life.html)
14:53:10	14237/14237	---M--	200	added ('OK')	image/jpeg	etag:%22379d-55986fa18e3b3%22	https://demo.web3canvas.com/themeforest/unisco/images/campus/campus-img_02.jpg	D:/project/demo3/demo.web3canvas.com/themeforest/unisco/images/campus/campus-img_02.jpg	(from https://demo.web3canvas.com/themeforest/unisco/campus-life.html)
14:53:11	12499/12499	---M--	200	added ('OK')	image/jpeg	etag:%2230d3-55986fa0cd5d6%22	https://demo.web3canvas.com/themeforest/unisco/images/campus/campus-img_03.jpg	D:/project/demo3/demo.web3canvas.com/themeforest/unisco/images/campus/campus-img_03.jpg	(from https://demo.web3canvas.com/themeforest/unisco/campus-life.html)
14:53:11	14901/14901	---M--	200	added ('OK')	image/jpeg	etag:%223a35-55986fa25189f%22	https://demo.web3canvas.com/themeforest/unisco/images/campus/campus-img_04.jpg	D:/project/demo3/demo.web3canvas.com/themeforest/unisco/images/campus/campus-img_04.jpg	(from https://demo.web3canvas.com/themeforest/unisco/campus-life.html)
14:53:12	16248/16248	---M--	200	added ('OK')	image/jpeg	etag:%223f78-55986fa40f7de%22	https://demo.web3canvas.com/themeforest/unisco/images/campus/campus-img_06.jpg	D:/project/demo3/demo.web3canvas.com/themeforest/unisco/images/campus/campus-img_06.jpg	(from https://demo.web3canvas.com/themeforest/unisco/campus-life.html)
14:53:12	336864/336864	---M--	200	added ('OK')	image/jpeg	etag:%22523e0-55986f8fd5651%22	https://demo.web3canvas.com/themeforest/unisco/images/admission-detail/admission-detail_img.jpg	D:/project/demo3/demo.web3canvas.com/themeforest/unisco/images/admission-detail/admission-detail_img.jpg	(from https://demo.web3canvas.com/themeforest/unisco/course-detail.html)
14:53:12	18254/18254	---M--	200	added ('OK')	image/jpeg	etag:%22474e-55986fa52ab01%22	https://demo.web3canvas.com/themeforest/unisco/images/campus/campus-img_07.jpg	D:/project/demo3/demo.web3canvas.com/themeforest/unisco/images/campus/campus-img_07.jpg	(from https://demo.web3canvas.com/themeforest/unisco/campus-life.html)
14:53:12	18859/18859	---M--	200	added ('OK')	image/jpeg	etag:%2249ab-55986fa5b025f%22	https://demo.web3canvas.com/themeforest/unisco/images/campus/campus-img_08.jpg	D:/project/demo3/demo.web3canvas.com/themeforest/unisco/images/campus/campus-img_08.jpg	(from https://demo.web3canvas.com/themeforest/unisco/campus-life.html)
14:53:14	60924/60924	---M--	200	added ('OK')	image/jpeg	etag:%22edfc-55986f337b651%22	https://demo.web3canvas.com/themeforest/unisco/images/teacher_1.jpg	D:/project/demo3/demo.web3canvas.com/themeforest/unisco/images/teacher_1.jpg	(from https://demo.web3canvas.com/themeforest/unisco/our-teachers.html)
14:53:14	81931/81931	---M--	200	added ('OK')	image/jpeg	etag:%221400b-55986f3540abe%22	https://demo.web3canvas.com/themeforest/unisco/images/teacher_2.jpg	D:/project/demo3/demo.web3canvas.com/themeforest/unisco/images/teacher_2.jpg	(from https://demo.web3canvas.com/themeforest/unisco/our-teachers.html)
14:53:14	56423/56423	---M--	200	added ('OK')	image/jpeg	etag:%22dc67-55986f3665a21%22	https://demo.web3canvas.com/themeforest/unisco/images/teacher_3.jpg	D:/project/demo3/demo.web3canvas.com/themeforest/unisco/images/teacher_3.jpg	(from https://demo.web3canvas.com/themeforest/unisco/our-teachers.html)
14:53:15	5332/5332	---MCZ	200	added ('OK')	text/css	etag:W/%221b27-55986ecbdefd1%22	https://demo.web3canvas.com/themeforest/unisco/css/magnific-popup.css	D:/project/demo3/demo.web3canvas.com/themeforest/unisco/css/magnific-popup.css	(from https://demo.web3canvas.com/themeforest/unisco/gallery.html)
14:53:15	1825/1825	---MCZ	200	added ('OK')	text/css	etag:W/%22721-55986ecc6472e%22	https://demo.web3canvas.com/themeforest/unisco/css/normalize.css	D:/project/demo3/demo.web3canvas.com/themeforest/unisco/css/normalize.css	(from https://demo.web3canvas.com/themeforest/unisco/gallery.html)
14:53:15	75621/75621	---M--	200	added ('OK')	image/jpeg	etag:%2212765-55986f3904308%22	https://demo.web3canvas.com/themeforest/unisco/images/teacher_4.jpg	D:/project/demo3/demo.web3canvas.com/themeforest/unisco/images/teacher_4.jpg	(from https://demo.web3canvas.com/themeforest/unisco/our-teachers.html)
14:53:15	2467/2467	---MCZ	200	added ('OK')	text/css	etag:W/%22c55-55986ece867f0%22	https://demo.web3canvas.com/themeforest/unisco/css/set2.css	D:/project/demo3/demo.web3canvas.com/themeforest/unisco/css/set2.css	(from https://demo.web3canvas.com/themeforest/unisco/gallery.html)
14:53:16	3359/3359	---MCZ	200	added ('OK')	text/css	etag:W/%22fae-55986ec194c6f%22	https://demo.web3canvas.com/themeforest/unisco/css/animated-masonry-gallery.css	D:/project/demo3/demo.web3canvas.com/themeforest/unisco/css/animated-masonry-gallery.css	(from https://demo.web3canvas.com/themeforest/unisco/gallery.html)
14:53:17	20032/20032	---M--	200	added ('OK')	image/jpeg	etag:%224e40-55986fb04efec%22	https://demo.web3canvas.com/themeforest/unisco/images/gallery/gallery_1.jpg	D:/project/demo3/demo.web3canvas.com/themeforest/unisco/images/gallery/gallery_1.jpg	(from https://demo.web3canvas.com/themeforest/unisco/gallery.html)
14:53:21	147207/147207	---M--	200	added ('OK')	image/jpeg	etag:%2223f07-55986fbd250c6%22	https://demo.web3canvas.com/themeforest/unisco/images/gallery/large_2.jpg	D:/project/demo3/demo.web3canvas.com/themeforest/unisco/images/gallery/large_2.jpg	(from https://demo.web3canvas.com/themeforest/unisco/gallery.html)
14:53:21	429150/429150	---M--	200	added ('OK')	image/jpeg	etag:%2268c5e-55986fcabf393%22	https://demo.web3canvas.com/themeforest/unisco/images/gallery/large_1.jpg	D:/project/demo3/demo.web3canvas.com/themeforest/unisco/images/gallery/large_1.jpg	(from https://demo.web3canvas.com/themeforest/unisco/gallery.html)
14:53:21	20208/20208	---M--	200	added ('OK')	image/jpeg	etag:%224ef0-55986fb20dc2f%22	https://demo.web3canvas.com/themeforest/unisco/images/gallery/gallery_3.jpg	D:/project/demo3/demo.web3canvas.com/themeforest/unisco/images/gallery/gallery_3.jpg	(from https://demo.web3canvas.com/themeforest/unisco/gallery.html)
14:53:22	18777/18777	---M--	200	added ('OK')	image/jpeg	etag:%224959-55986fb331e8d%22	https://demo.web3canvas.com/themeforest/unisco/images/gallery/gallery_2.jpg	D:/project/demo3/demo.web3canvas.com/themeforest/unisco/images/gallery/gallery_2.jpg	(from https://demo.web3canvas.com/themeforest/unisco/gallery.html)
14:53:22	103045/103045	---M--	200	added ('OK')	image/jpeg	etag:%2219285-55986fc8ce009%22	https://demo.web3canvas.com/themeforest/unisco/images/gallery/large_3.jpg	D:/project/demo3/demo.web3canvas.com/themeforest/unisco/images/gallery/large_3.jpg	(from https://demo.web3canvas.com/themeforest/unisco/gallery.html)
14:53:22	18943/18943	---M--	200	added ('OK')	image/jpeg	etag:%2249ff-55986fb50df8e%22	https://demo.web3canvas.com/themeforest/unisco/images/gallery/gallery_4.jpg	D:/project/demo3/demo.web3canvas.com/themeforest/unisco/images/gallery/gallery_4.jpg	(from https://demo.web3canvas.com/themeforest/unisco/gallery.html)
14:53:23	20690/20690	---M--	200	added ('OK')	image/jpeg	etag:%2250d2-55986fb618144%22	https://demo.web3canvas.com/themeforest/unisco/images/gallery/gallery_5.jpg	D:/project/demo3/demo.web3canvas.com/themeforest/unisco/images/gallery/gallery_5.jpg	(from https://demo.web3canvas.com/themeforest/unisco/gallery.html)
14:53:24	256351/256351	---M--	200	added ('OK')	image/jpeg	etag:%223e95f-55986fd67532b%22	https://demo.web3canvas.com/themeforest/unisco/images/gallery/large_4.jpg	D:/project/demo3/demo.web3canvas.com/themeforest/unisco/images/gallery/large_4.jpg	(from https://demo.web3canvas.com/themeforest/unisco/gallery.html)
14:53:24	15920/15920	---M--	200	added ('OK')	image/jpeg	etag:%223e30-55986fb6bd46e%22	https://demo.web3canvas.com/themeforest/unisco/images/gallery/gallery_6.jpg	D:/project/demo3/demo.web3canvas.com/themeforest/unisco/images/gallery/gallery_6.jpg	(from https://demo.web3canvas.com/themeforest/unisco/gallery.html)
14:53:26	16045/16045	---MCZ	200	added ('OK')	application/javascript	etag:W/%223ead-55986f4e8bef8%22	https://demo.web3canvas.com/themeforest/unisco/js/jquery.isotope.min.js	D:/project/demo3/demo.web3canvas.com/themeforest/unisco/js/jquery.isotope.min.js	(from https://demo.web3canvas.com/themeforest/unisco/gallery.html)
14:53:26	87013/87013	---M--	200	added ('OK')	image/jpeg	etag:%22153e5-55986fda4d0fa%22	https://demo.web3canvas.com/themeforest/unisco/images/gallery/large_6.jpg	D:/project/demo3/demo.web3canvas.com/themeforest/unisco/images/gallery/large_6.jpg	(from https://demo.web3canvas.com/themeforest/unisco/gallery.html)
14:53:26	228539/228539	---MCZ	200	added ('OK')	application/javascript	etag:W/%2237cbb-55986f4d49ad8%22	https://demo.web3canvas.com/themeforest/unisco/js/jquery-ui-1.10.4.min.js	D:/project/demo3/demo.web3canvas.com/themeforest/unisco/js/jquery-ui-1.10.4.min.js	(from https://demo.web3canvas.com/themeforest/unisco/gallery.html)
14:53:27	1696/1696	---MCZ	200	added ('OK')	application/javascript	etag:W/%22767-55986f3e3c6b7%22	https://demo.web3canvas.com/themeforest/unisco/js/animated-masonry-gallery.js	D:/project/demo3/demo.web3canvas.com/themeforest/unisco/js/animated-masonry-gallery.js	(from https://demo.web3canvas.com/themeforest/unisco/gallery.html)
14:53:28	239874/239874	---M--	200	added ('OK')	image/jpeg	etag:%223a902-55986fd4ffac0%22	https://demo.web3canvas.com/themeforest/unisco/images/gallery/large_5.jpg	D:/project/demo3/demo.web3canvas.com/themeforest/unisco/images/gallery/large_5.jpg	(from https://demo.web3canvas.com/themeforest/unisco/gallery.html)
14:53:28	28181/28181	---MCZ	200	added ('OK')	application/javascript	etag:W/%22a302-55986f4f85c44%22	https://demo.web3canvas.com/themeforest/unisco/js/jquery.magnific-popup.js	D:/project/demo3/demo.web3canvas.com/themeforest/unisco/js/jquery.magnific-popup.js	(from https://demo.web3canvas.com/themeforest/unisco/gallery.html)
14:53:29	2220/2220	---MCZ	200	added ('OK')	application/javascript	etag:W/%221101-55986f3fc7eaf%22	https://demo.web3canvas.com/themeforest/unisco/js/contact.js	D:/project/demo3/demo.web3canvas.com/themeforest/unisco/js/contact.js	(from https://demo.web3canvas.com/themeforest/unisco/contact.html)
